target,feature,feature_type,importance_gain,importance_split,importance_gain_norm,importance_split_norm
lumo,morgan_466,morgan,0.09778010100126266,1,1.2301876545351855e-06,6.666666666666667e-05
lumo,morgan_235,morgan,0.09766080230474472,1,1.2286867378644548e-06,6.666666666666667e-05
lumo,morgan_1323,morgan,0.09762639924883842,2,1.2282539073169218e-06,0.00013333333333333334
lumo,morgan_711,morgan,0.09692540019750595,1,1.2194345220845527e-06,6.666666666666667e-05
lumo,morgan_454,morgan,0.09624940156936646,1,1.2109296713193732e-06,6.666666666666667e-05
lumo,desc_fr_Al_COO,rdkit_desc,0.09457190334796906,1,1.1898247882057716e-06,6.666666666666667e-05
lumo,morgan_946,morgan,0.09356450289487839,1,1.1771505161619199e-06,6.666666666666667e-05
lumo,morgan_1250,morgan,0.09332790225744247,1,1.1741738043335586e-06,6.666666666666667e-05
lumo,morgan_1982,morgan,0.09207729995250702,1,1.1584397694889334e-06,6.666666666666667e-05
lumo,morgan_1110,morgan,0.09203489869832993,1,1.157906312283517e-06,6.666666666666667e-05
lumo,morgan_968,morgan,0.08961069956421852,2,1.1274070612459236e-06,0.00013333333333333334
lumo,morgan_414,morgan,0.0862618014216423,2,1.0852740187443632e-06,0.00013333333333333334
lumo,morgan_1045,morgan,0.08522699773311615,2,1.072254982054312e-06,0.00013333333333333334
lumo,morgan_1799,morgan,0.08507730066776276,1,1.0703716184677321e-06,6.666666666666667e-05
lumo,morgan_521,morgan,0.08383599668741226,1,1.0547545673856019e-06,6.666666666666667e-05
lumo,morgan_457,morgan,0.0820602998137474,1,1.032414230754624e-06,6.666666666666667e-05
lumo,morgan_1762,morgan,0.0820498988032341,1,1.0322833739177303e-06,6.666666666666667e-05
lumo,morgan_1980,morgan,0.08057539910078049,1,1.0137324488112938e-06,6.666666666666667e-05
lumo,morgan_567,morgan,0.0781526006758213,2,9.83250820327666e-07,0.00013333333333333334
lumo,morgan_226,morgan,0.07692229747772217,1,9.677721719100584e-07,6.666666666666667e-05
lumo,morgan_246,morgan,0.07474179938435555,2,9.403389640515137e-07,0.00013333333333333334
lumo,morgan_1153,morgan,0.07180539891123772,2,9.033956230873416e-07,0.00013333333333333334
lumo,morgan_1938,morgan,0.07130339741706848,1,8.970798590989485e-07,6.666666666666667e-05
lumo,morgan_1779,morgan,0.07011900097131729,1,8.821787711401659e-07,6.666666666666667e-05
lumo,morgan_599,morgan,0.06968720257282257,1,8.767462439323099e-07,6.666666666666667e-05
lumo,morgan_975,morgan,0.06855910271406174,1,8.625534326637621e-07,6.666666666666667e-05
lumo,morgan_969,morgan,0.0671038031578064,1,8.442440677784391e-07,6.666666666666667e-05
lumo,morgan_2040,morgan,0.06668239831924438,1,8.389423036704875e-07,6.666666666666667e-05
lumo,morgan_1051,morgan,0.0664989985525608,2,8.366349208133572e-07,0.00013333333333333334
lumo,morgan_1817,morgan,0.06313460320234299,1,7.943069053743049e-07,6.666666666666667e-05
lumo,morgan_730,morgan,0.0626899003982544,1,7.887120257011913e-07,6.666666666666667e-05
lumo,morgan_580,morgan,0.06266859918832779,1,7.884440316491292e-07,6.666666666666667e-05
lumo,morgan_2039,morgan,0.060555599629879,1,7.618600340440497e-07,6.666666666666667e-05
lumo,morgan_217,morgan,0.06043729931116104,1,7.60371678129869e-07,6.666666666666667e-05
lumo,morgan_298,morgan,0.05937410145998001,1,7.469954097740575e-07,6.666666666666667e-05
lumo,morgan_759,morgan,0.05866450071334839,1,7.380678051876816e-07,6.666666666666667e-05
lumo,morgan_259,morgan,0.056995000690221786,1,7.170635487319634e-07,6.666666666666667e-05
lumo,morgan_1499,morgan,0.05665329843759537,1,7.127645360657518e-07,6.666666666666667e-05
lumo,morgan_1517,morgan,0.05645979940891266,1,7.103300927197898e-07,6.666666666666667e-05
lumo,morgan_1456,morgan,0.055576201528310776,1,6.992134013566273e-07,6.666666666666667e-05
lumo,morgan_856,morgan,0.05497720092535019,1,6.916772755061157e-07,6.666666666666667e-05
lumo,morgan_1393,morgan,0.053669799119234085,1,6.75228636724486e-07,6.666666666666667e-05
lumo,morgan_553,morgan,0.052903901785612106,1,6.655927554478752e-07,6.666666666666667e-05
lumo,morgan_308,morgan,0.051088400185108185,1,6.427516289522098e-07,6.666666666666667e-05
lumo,morgan_862,morgan,0.050943199545145035,1,6.409248356385991e-07,6.666666666666667e-05
lumo,morgan_654,morgan,0.04973680153489113,1,6.257469423507715e-07,6.666666666666667e-05
lumo,morgan_757,morgan,0.04960919916629791,1,6.241415558056012e-07,6.666666666666667e-05
lumo,morgan_732,morgan,0.04928329959511757,1,6.200413592934377e-07,6.666666666666667e-05
lumo,morgan_1016,morgan,0.049236901104450226,1,6.194576121933269e-07,6.666666666666667e-05
lumo,morgan_1579,morgan,0.04818439856171608,1,6.062159032854815e-07,6.666666666666667e-05
lumo,morgan_1406,morgan,0.0479419007897377,1,6.031649986301853e-07,6.666666666666667e-05
lumo,morgan_1504,morgan,0.04784709960222244,1,6.019722891798745e-07,6.666666666666667e-05
lumo,morgan_1329,morgan,0.04717480018734932,1,5.935139788298222e-07,6.666666666666667e-05
lumo,morgan_1824,morgan,0.04616589844226837,1,5.808208187826511e-07,6.666666666666667e-05
lumo,morgan_1507,morgan,0.04520820081233978,1,5.687718661936111e-07,6.666666666666667e-05
lumo,morgan_1185,morgan,0.04485969990491867,1,5.643873185247738e-07,6.666666666666667e-05
lumo,morgan_522,morgan,0.044805701822042465,1,5.637079596957005e-07,6.666666666666667e-05
lumo,morgan_326,morgan,0.04440870136022568,1,5.58713231095804e-07,6.666666666666667e-05
lumo,morgan_157,morgan,0.044175900518894196,1,5.557843251319239e-07,6.666666666666667e-05
lumo,morgan_636,morgan,0.04388580098748207,1,5.521345348527645e-07,6.666666666666667e-05
lumo,morgan_1659,morgan,0.04355449974536896,1,5.479663790234464e-07,6.666666666666667e-05
lumo,morgan_1566,morgan,0.04127949848771095,1,5.193442111941581e-07,6.666666666666667e-05
lumo,morgan_1798,morgan,0.040844399482011795,1,5.138701585000959e-07,6.666666666666667e-05
lumo,morgan_907,morgan,0.040669601410627365,1,5.116709949969726e-07,6.666666666666667e-05
lumo,morgan_733,morgan,0.0,0,0.0,0.0
lumo,morgan_731,morgan,0.0,0,0.0,0.0
lumo,morgan_765,morgan,0.0,0,0.0,0.0
lumo,morgan_764,morgan,0.0,0,0.0,0.0
lumo,morgan_762,morgan,0.0,0,0.0,0.0
lumo,morgan_761,morgan,0.0,0,0.0,0.0
lumo,morgan_756,morgan,0.0,0,0.0,0.0
lumo,morgan_755,morgan,0.0,0,0.0,0.0
lumo,morgan_754,morgan,0.0,0,0.0,0.0
lumo,morgan_752,morgan,0.0,0,0.0,0.0
lumo,morgan_749,morgan,0.0,0,0.0,0.0
lumo,morgan_748,morgan,0.0,0,0.0,0.0
lumo,morgan_746,morgan,0.0,0,0.0,0.0
lumo,morgan_350,morgan,0.0,0,0.0,0.0
lumo,morgan_349,morgan,0.0,0,0.0,0.0
lumo,morgan_348,morgan,0.0,0,0.0,0.0
lumo,morgan_346,morgan,0.0,0,0.0,0.0
lumo,morgan_345,morgan,0.0,0,0.0,0.0
lumo,morgan_341,morgan,0.0,0,0.0,0.0
lumo,morgan_340,morgan,0.0,0,0.0,0.0
lumo,morgan_338,morgan,0.0,0,0.0,0.0
lumo,morgan_337,morgan,0.0,0,0.0,0.0
lumo,morgan_768,morgan,0.0,0,0.0,0.0
lumo,morgan_767,morgan,0.0,0,0.0,0.0
lumo,morgan_766,morgan,0.0,0,0.0,0.0
lumo,morgan_788,morgan,0.0,0,0.0,0.0
lumo,morgan_785,morgan,0.0,0,0.0,0.0
lumo,morgan_782,morgan,0.0,0,0.0,0.0
lumo,morgan_780,morgan,0.0,0,0.0,0.0
lumo,morgan_778,morgan,0.0,0,0.0,0.0
lumo,morgan_777,morgan,0.0,0,0.0,0.0
lumo,morgan_775,morgan,0.0,0,0.0,0.0
lumo,morgan_773,morgan,0.0,0,0.0,0.0
lumo,morgan_772,morgan,0.0,0,0.0,0.0
lumo,morgan_770,morgan,0.0,0,0.0,0.0
lumo,morgan_769,morgan,0.0,0,0.0,0.0
lumo,morgan_810,morgan,0.0,0,0.0,0.0
lumo,morgan_809,morgan,0.0,0,0.0,0.0
lumo,morgan_808,morgan,0.0,0,0.0,0.0
lumo,morgan_805,morgan,0.0,0,0.0,0.0
lumo,morgan_804,morgan,0.0,0,0.0,0.0
lumo,morgan_801,morgan,0.0,0,0.0,0.0
lumo,morgan_800,morgan,0.0,0,0.0,0.0
lumo,morgan_796,morgan,0.0,0,0.0,0.0
lumo,morgan_793,morgan,0.0,0,0.0,0.0
lumo,morgan_792,morgan,0.0,0,0.0,0.0
lumo,morgan_791,morgan,0.0,0,0.0,0.0
lumo,morgan_789,morgan,0.0,0,0.0,0.0
lumo,morgan_829,morgan,0.0,0,0.0,0.0
lumo,morgan_827,morgan,0.0,0,0.0,0.0
lumo,morgan_826,morgan,0.0,0,0.0,0.0
lumo,morgan_825,morgan,0.0,0,0.0,0.0
lumo,morgan_824,morgan,0.0,0,0.0,0.0
lumo,morgan_822,morgan,0.0,0,0.0,0.0
lumo,morgan_821,morgan,0.0,0,0.0,0.0
lumo,morgan_820,morgan,0.0,0,0.0,0.0
lumo,morgan_819,morgan,0.0,0,0.0,0.0
lumo,morgan_817,morgan,0.0,0,0.0,0.0
lumo,morgan_815,morgan,0.0,0,0.0,0.0
lumo,morgan_814,morgan,0.0,0,0.0,0.0
lumo,morgan_812,morgan,0.0,0,0.0,0.0
lumo,morgan_811,morgan,0.0,0,0.0,0.0
lumo,morgan_833,morgan,0.0,0,0.0,0.0
lumo,morgan_336,morgan,0.0,0,0.0,0.0
lumo,morgan_334,morgan,0.0,0,0.0,0.0
lumo,morgan_333,morgan,0.0,0,0.0,0.0
lumo,morgan_332,morgan,0.0,0,0.0,0.0
lumo,morgan_331,morgan,0.0,0,0.0,0.0
lumo,morgan_329,morgan,0.0,0,0.0,0.0
lumo,morgan_587,morgan,0.0,0,0.0,0.0
lumo,morgan_324,morgan,0.0,0,0.0,0.0
lumo,morgan_323,morgan,0.0,0,0.0,0.0
lumo,morgan_321,morgan,0.0,0,0.0,0.0
lumo,morgan_832,morgan,0.0,0,0.0,0.0
lumo,morgan_830,morgan,0.0,0,0.0,0.0
lumo,morgan_852,morgan,0.0,0,0.0,0.0
lumo,morgan_851,morgan,0.0,0,0.0,0.0
lumo,morgan_850,morgan,0.0,0,0.0,0.0
lumo,morgan_848,morgan,0.0,0,0.0,0.0
lumo,morgan_845,morgan,0.0,0,0.0,0.0
lumo,morgan_842,morgan,0.0,0,0.0,0.0
lumo,morgan_839,morgan,0.0,0,0.0,0.0
lumo,morgan_836,morgan,0.0,0,0.0,0.0
lumo,morgan_834,morgan,0.0,0,0.0,0.0
lumo,morgan_873,morgan,0.0,0,0.0,0.0
lumo,morgan_871,morgan,0.0,0,0.0,0.0
lumo,morgan_870,morgan,0.0,0,0.0,0.0
lumo,morgan_869,morgan,0.0,0,0.0,0.0
lumo,morgan_868,morgan,0.0,0,0.0,0.0
lumo,morgan_867,morgan,0.0,0,0.0,0.0
lumo,morgan_866,morgan,0.0,0,0.0,0.0
lumo,morgan_863,morgan,0.0,0,0.0,0.0
lumo,morgan_861,morgan,0.0,0,0.0,0.0
lumo,morgan_859,morgan,0.0,0,0.0,0.0
lumo,morgan_858,morgan,0.0,0,0.0,0.0
lumo,morgan_893,morgan,0.0,0,0.0,0.0
lumo,morgan_892,morgan,0.0,0,0.0,0.0
lumo,morgan_891,morgan,0.0,0,0.0,0.0
lumo,morgan_889,morgan,0.0,0,0.0,0.0
lumo,morgan_888,morgan,0.0,0,0.0,0.0
lumo,morgan_887,morgan,0.0,0,0.0,0.0
lumo,morgan_886,morgan,0.0,0,0.0,0.0
lumo,morgan_885,morgan,0.0,0,0.0,0.0
lumo,morgan_884,morgan,0.0,0,0.0,0.0
lumo,morgan_883,morgan,0.0,0,0.0,0.0
lumo,morgan_882,morgan,0.0,0,0.0,0.0
lumo,morgan_880,morgan,0.0,0,0.0,0.0
lumo,morgan_878,morgan,0.0,0,0.0,0.0
lumo,morgan_877,morgan,0.0,0,0.0,0.0
lumo,morgan_876,morgan,0.0,0,0.0,0.0
lumo,morgan_874,morgan,0.0,0,0.0,0.0
lumo,morgan_910,morgan,0.0,0,0.0,0.0
lumo,morgan_909,morgan,0.0,0,0.0,0.0
lumo,morgan_908,morgan,0.0,0,0.0,0.0
lumo,morgan_906,morgan,0.0,0,0.0,0.0
lumo,morgan_904,morgan,0.0,0,0.0,0.0
lumo,morgan_902,morgan,0.0,0,0.0,0.0
lumo,morgan_901,morgan,0.0,0,0.0,0.0
lumo,morgan_895,morgan,0.0,0,0.0,0.0
lumo,morgan_894,morgan,0.0,0,0.0,0.0
lumo,morgan_320,morgan,0.0,0,0.0,0.0
lumo,morgan_319,morgan,0.0,0,0.0,0.0
lumo,morgan_317,morgan,0.0,0,0.0,0.0
lumo,morgan_316,morgan,0.0,0,0.0,0.0
lumo,morgan_313,morgan,0.0,0,0.0,0.0
lumo,morgan_312,morgan,0.0,0,0.0,0.0
lumo,morgan_311,morgan,0.0,0,0.0,0.0
lumo,morgan_306,morgan,0.0,0,0.0,0.0
lumo,morgan_912,morgan,0.0,0,0.0,0.0
lumo,morgan_911,morgan,0.0,0,0.0,0.0
lumo,morgan_936,morgan,0.0,0,0.0,0.0
lumo,morgan_934,morgan,0.0,0,0.0,0.0
lumo,morgan_930,morgan,0.0,0,0.0,0.0
lumo,morgan_929,morgan,0.0,0,0.0,0.0
lumo,morgan_928,morgan,0.0,0,0.0,0.0
lumo,morgan_925,morgan,0.0,0,0.0,0.0
lumo,morgan_924,morgan,0.0,0,0.0,0.0
lumo,morgan_923,morgan,0.0,0,0.0,0.0
lumo,morgan_922,morgan,0.0,0,0.0,0.0
lumo,morgan_921,morgan,0.0,0,0.0,0.0
lumo,morgan_920,morgan,0.0,0,0.0,0.0
lumo,morgan_919,morgan,0.0,0,0.0,0.0
lumo,morgan_916,morgan,0.0,0,0.0,0.0
lumo,morgan_953,morgan,0.0,0,0.0,0.0
lumo,morgan_952,morgan,0.0,0,0.0,0.0
lumo,morgan_951,morgan,0.0,0,0.0,0.0
lumo,morgan_950,morgan,0.0,0,0.0,0.0
lumo,morgan_949,morgan,0.0,0,0.0,0.0
lumo,morgan_947,morgan,0.0,0,0.0,0.0
lumo,morgan_945,morgan,0.0,0,0.0,0.0
lumo,morgan_944,morgan,0.0,0,0.0,0.0
lumo,morgan_943,morgan,0.0,0,0.0,0.0
lumo,morgan_942,morgan,0.0,0,0.0,0.0
lumo,morgan_939,morgan,0.0,0,0.0,0.0
lumo,morgan_938,morgan,0.0,0,0.0,0.0
lumo,morgan_937,morgan,0.0,0,0.0,0.0
lumo,morgan_972,morgan,0.0,0,0.0,0.0
lumo,morgan_971,morgan,0.0,0,0.0,0.0
lumo,morgan_967,morgan,0.0,0,0.0,0.0
lumo,morgan_966,morgan,0.0,0,0.0,0.0
lumo,morgan_965,morgan,0.0,0,0.0,0.0
lumo,morgan_963,morgan,0.0,0,0.0,0.0
lumo,morgan_962,morgan,0.0,0,0.0,0.0
lumo,morgan_958,morgan,0.0,0,0.0,0.0
lumo,morgan_957,morgan,0.0,0,0.0,0.0
lumo,morgan_955,morgan,0.0,0,0.0,0.0
lumo,morgan_954,morgan,0.0,0,0.0,0.0
lumo,morgan_990,morgan,0.0,0,0.0,0.0
lumo,morgan_989,morgan,0.0,0,0.0,0.0
lumo,morgan_988,morgan,0.0,0,0.0,0.0
lumo,morgan_987,morgan,0.0,0,0.0,0.0
lumo,morgan_986,morgan,0.0,0,0.0,0.0
lumo,morgan_985,morgan,0.0,0,0.0,0.0
lumo,morgan_982,morgan,0.0,0,0.0,0.0
lumo,morgan_978,morgan,0.0,0,0.0,0.0
lumo,morgan_1007,morgan,0.0,0,0.0,0.0
lumo,morgan_1006,morgan,0.0,0,0.0,0.0
lumo,morgan_1004,morgan,0.0,0,0.0,0.0
lumo,morgan_1003,morgan,0.0,0,0.0,0.0
lumo,morgan_1002,morgan,0.0,0,0.0,0.0
lumo,morgan_1001,morgan,0.0,0,0.0,0.0
lumo,morgan_1000,morgan,0.0,0,0.0,0.0
lumo,morgan_998,morgan,0.0,0,0.0,0.0
lumo,morgan_996,morgan,0.0,0,0.0,0.0
lumo,morgan_995,morgan,0.0,0,0.0,0.0
lumo,morgan_994,morgan,0.0,0,0.0,0.0
lumo,morgan_993,morgan,0.0,0,0.0,0.0
lumo,morgan_1010,morgan,0.0,0,0.0,0.0
lumo,morgan_303,morgan,0.0,0,0.0,0.0
lumo,morgan_301,morgan,0.0,0,0.0,0.0
lumo,morgan_300,morgan,0.0,0,0.0,0.0
lumo,morgan_299,morgan,0.0,0,0.0,0.0
lumo,morgan_297,morgan,0.0,0,0.0,0.0
lumo,morgan_296,morgan,0.0,0,0.0,0.0
lumo,morgan_293,morgan,0.0,0,0.0,0.0
lumo,morgan_292,morgan,0.0,0,0.0,0.0
lumo,morgan_291,morgan,0.0,0,0.0,0.0
lumo,morgan_1026,morgan,0.0,0,0.0,0.0
lumo,morgan_1025,morgan,0.0,0,0.0,0.0
lumo,morgan_1024,morgan,0.0,0,0.0,0.0
lumo,morgan_1023,morgan,0.0,0,0.0,0.0
lumo,morgan_1022,morgan,0.0,0,0.0,0.0
lumo,morgan_1021,morgan,0.0,0,0.0,0.0
lumo,morgan_1020,morgan,0.0,0,0.0,0.0
lumo,morgan_1012,morgan,0.0,0,0.0,0.0
lumo,morgan_1011,morgan,0.0,0,0.0,0.0
lumo,morgan_1043,morgan,0.0,0,0.0,0.0
lumo,morgan_1042,morgan,0.0,0,0.0,0.0
lumo,morgan_1040,morgan,0.0,0,0.0,0.0
lumo,morgan_1038,morgan,0.0,0,0.0,0.0
lumo,morgan_1037,morgan,0.0,0,0.0,0.0
lumo,morgan_1035,morgan,0.0,0,0.0,0.0
lumo,morgan_1033,morgan,0.0,0,0.0,0.0
lumo,morgan_1032,morgan,0.0,0,0.0,0.0
lumo,morgan_1031,morgan,0.0,0,0.0,0.0
lumo,morgan_1030,morgan,0.0,0,0.0,0.0
lumo,morgan_1029,morgan,0.0,0,0.0,0.0
lumo,morgan_1059,morgan,0.0,0,0.0,0.0
lumo,morgan_1058,morgan,0.0,0,0.0,0.0
lumo,morgan_1056,morgan,0.0,0,0.0,0.0
lumo,morgan_1055,morgan,0.0,0,0.0,0.0
lumo,morgan_1054,morgan,0.0,0,0.0,0.0
lumo,morgan_1053,morgan,0.0,0,0.0,0.0
lumo,morgan_1052,morgan,0.0,0,0.0,0.0
lumo,morgan_1050,morgan,0.0,0,0.0,0.0
lumo,morgan_1048,morgan,0.0,0,0.0,0.0
lumo,morgan_1047,morgan,0.0,0,0.0,0.0
lumo,morgan_1046,morgan,0.0,0,0.0,0.0
lumo,morgan_1044,morgan,0.0,0,0.0,0.0
lumo,morgan_1082,morgan,0.0,0,0.0,0.0
lumo,morgan_1081,morgan,0.0,0,0.0,0.0
lumo,morgan_1080,morgan,0.0,0,0.0,0.0
lumo,morgan_1075,morgan,0.0,0,0.0,0.0
lumo,morgan_1074,morgan,0.0,0,0.0,0.0
lumo,morgan_1072,morgan,0.0,0,0.0,0.0
lumo,morgan_1070,morgan,0.0,0,0.0,0.0
lumo,morgan_1069,morgan,0.0,0,0.0,0.0
lumo,morgan_1068,morgan,0.0,0,0.0,0.0
lumo,morgan_1067,morgan,0.0,0,0.0,0.0
lumo,morgan_1065,morgan,0.0,0,0.0,0.0
lumo,morgan_1100,morgan,0.0,0,0.0,0.0
lumo,morgan_1095,morgan,0.0,0,0.0,0.0
lumo,morgan_1094,morgan,0.0,0,0.0,0.0
lumo,morgan_1092,morgan,0.0,0,0.0,0.0
lumo,morgan_1091,morgan,0.0,0,0.0,0.0
lumo,morgan_1086,morgan,0.0,0,0.0,0.0
lumo,morgan_1084,morgan,0.0,0,0.0,0.0
lumo,morgan_1117,morgan,0.0,0,0.0,0.0
lumo,morgan_1116,morgan,0.0,0,0.0,0.0
lumo,morgan_1115,morgan,0.0,0,0.0,0.0
lumo,morgan_1111,morgan,0.0,0,0.0,0.0
lumo,morgan_1109,morgan,0.0,0,0.0,0.0
lumo,morgan_1108,morgan,0.0,0,0.0,0.0
lumo,morgan_1107,morgan,0.0,0,0.0,0.0
lumo,morgan_1106,morgan,0.0,0,0.0,0.0
lumo,morgan_1103,morgan,0.0,0,0.0,0.0
lumo,morgan_1102,morgan,0.0,0,0.0,0.0
lumo,morgan_287,morgan,0.0,0,0.0,0.0
lumo,morgan_286,morgan,0.0,0,0.0,0.0
lumo,morgan_285,morgan,0.0,0,0.0,0.0
lumo,morgan_284,morgan,0.0,0,0.0,0.0
lumo,morgan_282,morgan,0.0,0,0.0,0.0
lumo,morgan_280,morgan,0.0,0,0.0,0.0
lumo,morgan_279,morgan,0.0,0,0.0,0.0
lumo,morgan_277,morgan,0.0,0,0.0,0.0
lumo,morgan_276,morgan,0.0,0,0.0,0.0
lumo,morgan_274,morgan,0.0,0,0.0,0.0
lumo,morgan_273,morgan,0.0,0,0.0,0.0
lumo,morgan_1137,morgan,0.0,0,0.0,0.0
lumo,morgan_1134,morgan,0.0,0,0.0,0.0
lumo,morgan_1132,morgan,0.0,0,0.0,0.0
lumo,morgan_1131,morgan,0.0,0,0.0,0.0
lumo,morgan_1130,morgan,0.0,0,0.0,0.0
lumo,morgan_1129,morgan,0.0,0,0.0,0.0
lumo,morgan_1127,morgan,0.0,0,0.0,0.0
lumo,morgan_1125,morgan,0.0,0,0.0,0.0
lumo,morgan_1124,morgan,0.0,0,0.0,0.0
lumo,morgan_1122,morgan,0.0,0,0.0,0.0
lumo,morgan_1155,morgan,0.0,0,0.0,0.0
lumo,morgan_1154,morgan,0.0,0,0.0,0.0
lumo,morgan_1151,morgan,0.0,0,0.0,0.0
lumo,morgan_1149,morgan,0.0,0,0.0,0.0
lumo,morgan_1148,morgan,0.0,0,0.0,0.0
lumo,morgan_1147,morgan,0.0,0,0.0,0.0
lumo,morgan_1144,morgan,0.0,0,0.0,0.0
lumo,morgan_1143,morgan,0.0,0,0.0,0.0
lumo,morgan_1142,morgan,0.0,0,0.0,0.0
lumo,morgan_1140,morgan,0.0,0,0.0,0.0
lumo,morgan_1170,morgan,0.0,0,0.0,0.0
lumo,morgan_1169,morgan,0.0,0,0.0,0.0
lumo,morgan_1165,morgan,0.0,0,0.0,0.0
lumo,morgan_1164,morgan,0.0,0,0.0,0.0
lumo,morgan_1163,morgan,0.0,0,0.0,0.0
lumo,morgan_1162,morgan,0.0,0,0.0,0.0
lumo,morgan_1161,morgan,0.0,0,0.0,0.0
lumo,morgan_1159,morgan,0.0,0,0.0,0.0
lumo,morgan_1157,morgan,0.0,0,0.0,0.0
lumo,morgan_1156,morgan,0.0,0,0.0,0.0
lumo,morgan_1191,morgan,0.0,0,0.0,0.0
lumo,morgan_1190,morgan,0.0,0,0.0,0.0
lumo,morgan_1189,morgan,0.0,0,0.0,0.0
lumo,morgan_1188,morgan,0.0,0,0.0,0.0
lumo,morgan_1187,morgan,0.0,0,0.0,0.0
lumo,morgan_1186,morgan,0.0,0,0.0,0.0
lumo,morgan_1180,morgan,0.0,0,0.0,0.0
lumo,morgan_1179,morgan,0.0,0,0.0,0.0
lumo,morgan_1177,morgan,0.0,0,0.0,0.0
lumo,morgan_1176,morgan,0.0,0,0.0,0.0
lumo,morgan_1175,morgan,0.0,0,0.0,0.0
lumo,morgan_1174,morgan,0.0,0,0.0,0.0
lumo,morgan_1173,morgan,0.0,0,0.0,0.0
lumo,morgan_1207,morgan,0.0,0,0.0,0.0
lumo,morgan_1206,morgan,0.0,0,0.0,0.0
lumo,morgan_1205,morgan,0.0,0,0.0,0.0
lumo,morgan_1201,morgan,0.0,0,0.0,0.0
lumo,morgan_1200,morgan,0.0,0,0.0,0.0
lumo,morgan_1198,morgan,0.0,0,0.0,0.0
lumo,morgan_1197,morgan,0.0,0,0.0,0.0
lumo,morgan_1196,morgan,0.0,0,0.0,0.0
lumo,morgan_1194,morgan,0.0,0,0.0,0.0
lumo,morgan_1193,morgan,0.0,0,0.0,0.0
lumo,morgan_1192,morgan,0.0,0,0.0,0.0
lumo,morgan_1225,morgan,0.0,0,0.0,0.0
lumo,morgan_1223,morgan,0.0,0,0.0,0.0
lumo,morgan_1222,morgan,0.0,0,0.0,0.0
lumo,morgan_1220,morgan,0.0,0,0.0,0.0
lumo,morgan_1218,morgan,0.0,0,0.0,0.0
lumo,morgan_1217,morgan,0.0,0,0.0,0.0
lumo,morgan_1215,morgan,0.0,0,0.0,0.0
lumo,morgan_1214,morgan,0.0,0,0.0,0.0
lumo,morgan_1213,morgan,0.0,0,0.0,0.0
lumo,morgan_1212,morgan,0.0,0,0.0,0.0
lumo,morgan_1211,morgan,0.0,0,0.0,0.0
lumo,morgan_1210,morgan,0.0,0,0.0,0.0
lumo,morgan_1209,morgan,0.0,0,0.0,0.0
lumo,morgan_1242,morgan,0.0,0,0.0,0.0
lumo,morgan_1241,morgan,0.0,0,0.0,0.0
lumo,morgan_1239,morgan,0.0,0,0.0,0.0
lumo,morgan_1238,morgan,0.0,0,0.0,0.0
lumo,morgan_1237,morgan,0.0,0,0.0,0.0
lumo,morgan_1235,morgan,0.0,0,0.0,0.0
lumo,morgan_1234,morgan,0.0,0,0.0,0.0
lumo,morgan_1233,morgan,0.0,0,0.0,0.0
lumo,morgan_1231,morgan,0.0,0,0.0,0.0
lumo,morgan_1228,morgan,0.0,0,0.0,0.0
lumo,morgan_1227,morgan,0.0,0,0.0,0.0
lumo,morgan_1226,morgan,0.0,0,0.0,0.0
lumo,morgan_1260,morgan,0.0,0,0.0,0.0
lumo,morgan_1259,morgan,0.0,0,0.0,0.0
lumo,morgan_1256,morgan,0.0,0,0.0,0.0
lumo,morgan_1255,morgan,0.0,0,0.0,0.0
lumo,morgan_1254,morgan,0.0,0,0.0,0.0
lumo,morgan_1253,morgan,0.0,0,0.0,0.0
lumo,morgan_1252,morgan,0.0,0,0.0,0.0
lumo,morgan_1251,morgan,0.0,0,0.0,0.0
lumo,morgan_1249,morgan,0.0,0,0.0,0.0
lumo,morgan_1248,morgan,0.0,0,0.0,0.0
lumo,morgan_1247,morgan,0.0,0,0.0,0.0
lumo,morgan_1246,morgan,0.0,0,0.0,0.0
lumo,morgan_1245,morgan,0.0,0,0.0,0.0
lumo,morgan_1244,morgan,0.0,0,0.0,0.0
lumo,morgan_1276,morgan,0.0,0,0.0,0.0
lumo,morgan_1275,morgan,0.0,0,0.0,0.0
lumo,morgan_1273,morgan,0.0,0,0.0,0.0
lumo,morgan_1271,morgan,0.0,0,0.0,0.0
lumo,morgan_1270,morgan,0.0,0,0.0,0.0
lumo,morgan_1268,morgan,0.0,0,0.0,0.0
lumo,morgan_1266,morgan,0.0,0,0.0,0.0
lumo,morgan_1265,morgan,0.0,0,0.0,0.0
lumo,morgan_1264,morgan,0.0,0,0.0,0.0
lumo,morgan_1263,morgan,0.0,0,0.0,0.0
lumo,morgan_1262,morgan,0.0,0,0.0,0.0
lumo,morgan_1293,morgan,0.0,0,0.0,0.0
lumo,morgan_1292,morgan,0.0,0,0.0,0.0
lumo,morgan_1288,morgan,0.0,0,0.0,0.0
lumo,morgan_1285,morgan,0.0,0,0.0,0.0
lumo,morgan_1284,morgan,0.0,0,0.0,0.0
lumo,morgan_1283,morgan,0.0,0,0.0,0.0
lumo,morgan_1282,morgan,0.0,0,0.0,0.0
lumo,morgan_1281,morgan,0.0,0,0.0,0.0
lumo,morgan_1278,morgan,0.0,0,0.0,0.0
lumo,morgan_1310,morgan,0.0,0,0.0,0.0
lumo,morgan_1308,morgan,0.0,0,0.0,0.0
